C/A,Unit,SCP,Line Name,Division,Date,Time,Description,Entries,Exits                                                     
N123B,R439,01-06-01,C,IND,12/30/2022,16:00:00,REGULAR,1536376,52515
N123B,R439,01-06-01,C,IND,12/30/2022,20:00:00,REGULAR,1536465,52518
N124,R103,00-00-00,ACJLZ,IND,12/30/2022,03:00:00,REGULAR,4851316,24155261
N124,R103,00-00-00,ACJLZ,IND,12/30/2022,07:00:00,REGULAR,4851325,24155345
N124,R103,00-00-00,ACJLZ,IND,12/30/2022,11:00:00,REGULAR,4851344,24155610
N124,R103,00-00-00,ACJLZ,IND,12/30/2022,15:00:00,REGULAR,4851358,24155900
N124,R103,00-00-00,ACJLZ,IND,12/30/2022,19:00:00,REGULAR,4851367,24156415
N124,R103,00-00-00,ACJLZ,IND,12/30/2022,23:00:00,REGULAR,4851378,24156756
N124,R103,00-00-01,ACJLZ,IND,12/30/2022,03:00:00,REGULAR,126034,622282
N124,R103,00-00-01,ACJLZ,IND,12/30/2022,07:00:00,REGULAR,126050,622320
N124,R103,00-00-01,ACJLZ,IND,12/30/2022,11:00:00,REGULAR,126069,622416
N124,R103,00-00-01,ACJLZ,IND,12/30/2022,15:00:00,REGULAR,126094,622549
N124,R103,00-00-01,ACJLZ,IND,12/30/2022,19:00:00,REGULAR,126118,622836
N124,R103,00-00-01,ACJLZ,IND,12/30/2022,23:00:00,REGULAR,126125,623005
N124,R103,00-00-02,ACJLZ,IND,12/30/2022,03:00:00,REGULAR,1511605,483087
N124,R103,00-00-02,ACJLZ,IND,12/30/2022,07:00:00,REGULAR,1511629,483110
N124,R103,00-00-02,ACJLZ,IND,12/30/2022,11:00:00,REGULAR,1511669,483147
N124,R103,00-00-02,ACJLZ,IND,12/30/2022,15:00:00,REGULAR,1511708,483230
N124,R103,00-00-02,ACJLZ,IND,12/30/2022,19:00:00,REGULAR,1511750,483359
N124,R103,00-00-02,ACJLZ,IND,12/30/2022,23:00:00,REGULAR,1511774,483445
N124,R103,00-00-03,ACJLZ,IND,12/30/2022,03:00:00,REGULAR,9760495,6254366
N124,R103,00-00-03,ACJLZ,IND,12/30/2022,07:00:00,REGULAR,9760527,6254382
N124,R103,00-00-03,ACJLZ,IND,12/30/2022,11:00:00,REGULAR,9760573,6254414
N124,R103,00-00-03,ACJLZ,IND,12/30/2022,15:00:00,REGULAR,9760627,6254461
N124,R103,00-00-03,ACJLZ,IND,12/30/2022,19:00:00,REGULAR,9760700,6254526
N124,R103,00-00-03,ACJLZ,IND,12/30/2022,23:00:00,REGULAR,9760738,6254579
N124,R103,00-03-00,ACJLZ,IND,12/30/2022,03:00:00,REGULAR,8024420,5680199
N124,R103,00-03-00,ACJLZ,IND,12/30/2022,07:00:00,REGULAR,8024451,5680242
N124,R103,00-03-00,ACJLZ,IND,12/30/2022,11:00:00,REGULAR,8024583,5680340
N124,R103,00-03-00,ACJLZ,IND,12/30/2022,15:00:00,REGULAR,8024670,5680433
N124,R103,00-03-00,ACJLZ,IND,12/30/2022,19:00:00,REGULAR,8024756,5680558
N124,R103,00-03-00,ACJLZ,IND,12/30/2022,23:00:00,REGULAR,8024796,5680624
N124,R103,00-03-01,ACJLZ,IND,12/30/2022,03:00:00,REGULAR,590459,350312
N124,R103,00-03-01,ACJLZ,IND,12/30/2022,07:00:00,REGULAR,590526,350361
N124,R103,00-03-01,ACJLZ,IND,12/30/2022,11:00:00,REGULAR,590773,350438
N124,R103,00-03-01,ACJLZ,IND,12/30/2022,15:00:00,REGULAR,590930,350526
N124,R103,00-03-01,ACJLZ,IND,12/30/2022,19:00:00,REGULAR,591083,350625
N124,R103,00-03-01,ACJLZ,IND,12/30/2022,23:00:00,REGULAR,591145,350694
N124,R103,00-03-02,ACJLZ,IND,12/30/2022,03:00:00,REGULAR,22893408,10562398
N124,R103,00-03-02,ACJLZ,IND,12/30/2022,07:00:00,REGULAR,22893649,10562477
N124,R103,00-03-02,ACJLZ,IND,12/30/2022,11:00:00,REGULAR,22894146,10562559
